Country Code,Duration of compulsory education (years),Official entrance age to lower secondary education (years),Official entrance age to primary education (years),Theoretical duration of primary education (years),Theoretical duration of secondary education (years),Theoretical duration of upper secondary education (years),"Adjusted net enrolment rate, primary, both sexes (%)","Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, female (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary, female (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, primary, male (%)","Gross enrolment ratio, secondary, both sexes (%)","Gross enrolment ratio, secondary, female (%)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, secondary, male (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Gross intake ratio to Grade 1 of primary education, male (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)","Net enrolment rate, primary, both sexes (%)",Percentage of enrolment in pre-primary education in private institutions (%),Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment in secondary education in private institutions (%),"Percentage of female students enrolled in primary education who are over-age, female (%)","Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of repeaters in primary education, all grades, male (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)",Percentage of students in pre-primary education who are female (%),Percentage of students in primary education who are female (%),Percentage of students in secondary education who are female (%),Percentage of students in secondary general education who are female (%),Population ages 0-14 (% of total),Population ages 15-64 (% of total),Population growth (annual %),"Population, female (% of total)","Population, male (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Primary completion rate, female (%)","Primary completion rate, male (%)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Short Name,Table Name,Long Name,2-alpha code,Currency Unit,Special Notes,Region,Income Group,WB-2 code,National accounts base year,National accounts reference year,SNA price valuation,Lending category,Other groups,System of National Accounts,Alternative conversion factor,PPP survey year,Balance of Payments Manual in use,External debt Reporting status,System of trade,Government Accounting concept,IMF data dissemination standard,Latest population census,Latest household survey,Source of most recent Income and expenditure data,Vital registration complete,Latest agricultural census,Latest industrial data,Latest trade data,Latest water withdrawal data,Unnamed: 31
SOM,10,12,6,6,6,4,80.29658442228931,90.86751132859649,90.4770382794576,91.33913673729441,64.4676247430168,64.25201891448502,64.62718867401273,103.87106598387308,102.61991409540391,0.985919643458707,105.0925530522588,90.18783964644481,95.07287126553405,0.9661710167380512,85.48526674543348,94.99248518980802,105.66648501290186,104.70863701983622,106.54200912825524,1.76,20.3036755530579,136.7,81.11429640581733,45.984585857949085,36.67921856653051,49.05675317392081,7.724968976257498,8.136160064007614,3.9740375012566207,3.520353886468861,4.381066457900186,7.958894400769614,49.59986457754349,48.1463645625856,46.16166258809888,44.89446994915475,46.6665861382218,50.6462803156341,2.88120539751956,50.1799020227456,49.8200979772544,0.4,93.34569340718414,94.6130045851483,92.35409524652093,7.0,5.90000009536743,6.19999980926514,Somalia,Somalia,Somali Democratic Republic,SO,Somali shilling,,Sub-Saharan Africa,Low income,SO,1985,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology.,1977–90,,,Estimate,,,,1987,"Multiple Indicator Cluster Survey (MICS), 2006",,,,,,2003,
SRB,8,11,7,4,8,4,99.2062301635742,102.020210266113,101.665321350098,102.355987548828,58.1715087890625,57.7983894348145,58.5211296081542,101.342918395996,101.225410461426,0.997749984264374,101.454170227051,96.6696090698242,97.3809509277344,1.01440000534058,95.9981384277344,91.3815383911133,100.131607055664,100.779571533203,99.5211029052734,65.3170254,43.7308649723513,6.2,96.3022613525391,1.59037005901337,0.106009997427464,0.468519985675812,0.758639991283417,0.98759001493454,0.647899985313416,0.530939996242523,0.75832998752594,0.876370012760162,48.0635604858398,48.5774688720703,48.9153518676758,50.1146392822266,16.6675328314097,67.0271870283168,-0.494772574469842,51.1280864490437,48.8719135509563,0.1,101.010841369629,101.075607299805,100.950019836426,18.7999992370605,16.7999992370605,17.7000007629395,Serbia,Serbia,Republic of Serbia,RS,New Serbian dinar,"Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised, and GDP is now calculated using chain linked volumes in 2005 prices.",Europe & Central Asia,Upper middle income,YF,Original chained constant price data are rescaled.,2002.0,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,General Data Dissemination System (GDDS),2011,"Multiple Indicator Cluster Survey (MICS), 2010","Integrated household survey (IHS), 2010",Yes,2012,2010.0,,2009,
SSA,10,12,6,6,6,3,88.55646437239494,90.94305165958926,90.64038557301535,91.30517331079493,64.56578899528232,64.62313875771213,64.473955237609,103.83016140708663,102.75811087549151,0.9831968987831573,104.8460512803445,87.05542437126954,89.09637524961505,0.9741095574730454,85.1130891632314,81.56365950157874,105.5547432093341,104.54246690586503,106.52524562577756,17.7521696835248,46.6102077818985,81.4,85.63386068908136,35.77992003444179,16.213872000904452,22.687174264891635,7.646475594085024,8.65088380513058,3.9408952033844975,3.6255226344922633,4.242232672547818,8.149654798873284,49.88630738013706,48.60365880517662,48.019838098772304,47.01638525181087,43.0467571532069,53.9039723476387,2.75347270275421,50.1417118471901,49.8582881528099,4.36736492139176,92.3104253763862,92.86582595397283,91.85464674926243,8.26924756787773,6.17037911056038,7.14770878090072,Sub-Saharan Africa (developing only),Sub-Saharan Africa,Sub-Saharan Africa (developing only),ZF,,Sub-Saharan Africa regional aggregate (does not include high-income economies).,,,ZF,,,,,,,,,,,,,,,,,,,,,,
SSD,8,12,6,6,6,4,30.9766006469727,17.9536094665527,13.293399810791,22.516149520874,9.95662021636963,9.68245983123779,10.2233600616455,64.1399383544922,53.076301574707,0.7082399725914,74.941307067871,9.51756000518799,6.63052988052368,0.536949992179871,12.3484497070313,5.02086019515991,87.5276794433594,72.6274566650391,102.049369812012,-12.115671916642441,54.10134048403675,124.8636254639144,30.9383296966553,71.9338836669922,29.0861716484702,40.1949615478516,46.3813896179199,50.2002983093262,3.910056268482488,3.1412772755544953,4.479308158071536,48.6391716003417,47.9562187194824,40.8790817260742,34.4911193847656,34.4911193847656,39.925918742693,54.4495977734507,2.0160340800727043,49.93739440521846,50.06260560533335,-3.204532734613693,93.13462682882235,90.5743470546714,96.04918540891474,-9.41713575235707,4.20882790931744,0.855044998322497,South Sudan,South Sudan,Republic of South Sudan,SS,South Sudanese Pound,"South Sudan declared its independence on July 9, 2011. Data are shown separately for South Sudan where available. However, data reported for Sudan include South Sudan unless otherwise noted. Though limited data are available in the WDI database for South Sudan, additional data are available from South Sudan's National Bureau of Statistics (http://ssnbs.org/).",Sub-Saharan Africa,Lower middle income,SS,2009,,,IDA,,Country uses the 1993 System of National Accounts methodology.,,,,,,,,2008,,"Expenditure survey/budget survey (ES/BS), 2009",,,,,,
SSF,10,12,6,6,6,3,88.56105474915883,90.94309026400356,90.64038521591199,91.3051900731937,64.56579976329095,64.62313360544809,64.4740041904838,103.83014487028841,102.75819836985676,0.9831994028433207,104.84592789154459,87.05386394878288,89.09346183944098,0.9741436671911297,85.1128200519243,81.55739055277283,105.55468023184632,104.54240128008793,106.5252011691802,17.755638343474,46.6102077818985,81.3450429285745,85.63722182398044,35.77662418605788,16.202881817097875,22.676590512420162,7.646428675101327,8.651141816627653,3.940876699428819,3.6255329072650717,4.242195314373049,8.149764873765385,49.885663687541296,48.60393798292058,48.02165801850125,47.01898932356787,43.0447781691592,53.9054724094991,2.75342615324972,50.1417399598192,49.8582600401808,4.36736492139176,92.30990172259678,92.86497409594308,91.85435250634362,8.26924756787773,6.17037911056038,7.14770878090072,Sub-Saharan Africa (all income levels),Sub-Saharan Africa (all income levels),Sub-Saharan Africa (all income levels),ZG,,Sub-Saharan Africa regional aggregate (including high-income economies).,,,ZG,,,,,,,,,,,,,,,,,,,,,,
STP,6,12,6,6,6,3,95.699821472168,105.994079589844,110.692459106445,101.362396240234,51.2073287963867,53.6652717590332,48.791130065918,113.600196838379,111.051040649414,0.956409990787506,116.112663269043,84.9381866455078,89.2766036987305,1.10676002502441,80.6645812988281,61.0377883911133,107.525299072266,105.302192687988,109.715118408203,25.82,35.8473272956053,35.2,94.9107131958008,11.6724700927734,0.644020020961761,1.14813005924225,15.6891202926636,17.1110095977783,13.6615400314331,11.7381401062012,15.4676303863525,16.4210605621338,51.9512214660645,48.5235404968262,52.158390045166,52.5092811584473,43.4490905278876,53.5481429586864,2.21663130907199,50.2114559522166,49.7885440477834,3.9772035599625966,82.8988876342773,85.1292190551758,80.6983108520508,17.1000003814697,11.1999998092651,13.3999996185303,São Tomé and Principe,São Tomé and Principe,Democratic Republic of São Tomé and Principe,ST,São Tomé and Principe dobra,"Based on IMF data, national accounts data have been revised for 2000 onward; the new base year is 2000.",Sub-Saharan Africa,Lower middle income,ST,2000,,Value added at producer prices (VAP),IDA,HIPC,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Budgetary central government,General Data Dissemination System (GDDS),2012,"Demographic and Health Survey (DHS), 2008/09","Priority survey (PS), 2009/10",,2011/12,,2012.0,1993,
SUR,6,12,6,6,7,3,94.6637802124023,100.701156616211,106.205039978027,95.3176422119141,93.3778915405273,96.9771881103516,90.0827331542969,122.811721801758,121.365112304688,0.977159976959229,124.202140808105,81.1426773071289,90.8831024169922,1.26783001422882,71.6841125488281,54.1925201416016,110.881843566895,109.725471496582,111.959541320801,42.76382778,39.6834630691524,20.6,93.3130722045898,1.72888004779816,1.52250003814697,0.900929987430573,17.46044921875,19.645170211792,16.586009979248,14.0651302337646,18.9060707092285,18.5870609283447,49.6366004943848,48.4323081970215,55.1799087524414,61.2470588684082,26.9415843588668,66.378649621842,0.959016954732727,49.7845279499064,50.2154720500936,1.4,94.5730133056641,99.3408889770508,89.8594970703125,12.3000001907349,4.40000009536743,7.30000019073486,Suriname,Suriname,Republic of Suriname,SR,Suriname dollar,,Latin America & Caribbean,Upper middle income,SR,2007,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Budgetary central government,General Data Dissemination System (GDDS),2012,"Multiple Indicator Cluster Survey (MICS), 2010","Expenditure survey/budget survey (ES/BS), 1999",Yes,2008,,2011.0,2000,
SVK,10,10,6,4,9,4,91.25580364604598,97.9466323852539,97.1882781982422,98.6699829101563,93.6392364501953,92.6556777954102,94.5776062011719,99.7320709228516,99.225700378418,0.990119993686676,100.215423583984,92.4665374755859,92.8298416137695,1.00769996643066,92.1202392578125,86.349853515625,94.7082595825195,94.980613708496,94.4483184814453,77.6347,45.2492114578335,6.0,90.1458668805497,5.4667501449585,7.05288982391357,10.89857006073,7.5553491902543835,8.637120656901784,3.12855005264282,3.03953003883362,3.21269011497498,8.108341166798034,48.3113708496094,48.589241027832,48.9943389892578,50.7958908081055,15.2835704770341,70.65913410468,0.0950338786482762,51.3970769513327,48.6029230486673,0.1,97.4379501342773,96.9148635864258,97.9373016357422,12.8999996185303,10.3000001907349,11.5,Slovak Republic,Slovak Republic,Slovak Republic,SK,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income: OECD,SK,2005,,Value added at basic prices (VAB),,Euro area,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,"World Health Survey (WHS), 2003","Income survey (IS), 2009",Yes,2010,2009.0,2012.0,2007,
SVN,9,12,6,6,7,4,95.36128688919435,91.0555779484332,90.69084360141947,91.40261769682388,64.65890727759458,64.70296284100131,64.63528134049507,103.78416827207805,103.01276839297479,0.9789611984546189,104.5623424846452,85.4123190135766,85.51631992959005,1.0038329738516532,85.46002763116883,79.51047959655702,105.60525925466908,104.60176203923203,106.61644171290153,73.0987,45.986013071766,2.4,93.91991765200376,38.77992560006358,11.80599086160128,13.46625098106739,7.569499419581404,8.76817712165164,3.9524291631860407,3.578146382411518,4.29535929707092,8.214991783853495,48.59905018889376,48.21413998620345,48.644018099389626,50.58570235540874,14.7095992458025,67.2556907018934,0.075190689011533,50.3886905017238,49.6113094982762,0.1,91.37039729666469,91.0886283341766,91.60729016978335,10.1000003814697,8.0,9.0,Slovenia,Slovenia,Republic of Slovenia,SI,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2007: 1 euro = 239.64 Slovenian tolar. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income: OECD,SI,Original chained constant price data are rescaled.,2005.0,Value added at basic prices (VAB),,Euro area,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011. Population figures compiled from administrative registers.,"World Health Survey (WHS), 2003","Expenditure survey/budget survey (ES/BS), 2004",Yes,2010,2010.0,2012.0,2009,
SWE,9,13,7,6,6,3,99.6285705566406,115.45108795166,118.606727600098,112.492958068848,93.9365768432617,93.9008483886719,93.9702987670898,123.019187927246,125.595756530762,1.04164004325867,120.575469970703,140.458831787109,149.989501953125,1.14028000831604,131.537979125977,163.634063720703,100.445960998535,100.24250793457,100.63835144043,90.6102,47.6938306864013,2.9,99.3730621337891,16.8436698913574,10.1003503799438,16.424690246582,19.06907081604,15.7434396743774,0.0,0.0,0.0,17.3961601257324,48.5306816101074,49.6964912414551,51.6280517578125,51.7298889160156,17.2970733538416,63.1051772585116,1.05745468551674,50.0181900826768,49.9818099173232,0.2,103.762512207031,104.022491455078,103.516052246094,7.30000019073486,7.59999990463257,7.40000009536743,Sweden,Sweden,Kingdom of Sweden,SE,Swedish krona,Fiscal year end: June 30; reporting period for national accounts data: CY.,Europe & Central Asia,High income: OECD,SE,Original chained constant price data are rescaled.,2005.0,Value added at basic prices (VAB),,,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Income survey (IS), 2000",Yes,2010,2009.0,2012.0,2007,
SWZ,7,13,6,7,5,2,96.50571386239292,91.08858206283715,91.08742349718761,91.17986169910544,64.57871091458482,64.5125090581553,64.60251665273145,103.8118431884625,102.82819517914777,0.9883177811650213,104.84280840105434,86.17759535948882,87.38153141828599,1.08391028731171,84.97361565260792,70.98798848772219,105.39125014656582,104.27128232024852,106.5825994883214,25.64304231,41.2168091554711,71.3,86.15492093350532,34.5929159110502,5.306691647601632,8.217748397744408,7.585805476415461,8.904406956947563,3.926091538255112,3.7376229312174925,4.140599655069504,8.224601478404718,49.919293895718795,49.33232308506332,51.680639328283895,51.18862871912785,37.646539718016,59.2440093372989,1.82966175303745,51.5448660893667,48.4551339106332,27.5,90.89488767019752,92.07063400232119,89.83362402837072,27.8999996185303,25.0,26.2000007629395,Swaziland,Swaziland,Kingdom of Swaziland,SZ,Swaziland lilangeni,"Fiscal year end: March 31; reporting period for national accounts data: CY. In 2011, the Central Statistical Office revised national accounts data for 1990 onward.",Sub-Saharan Africa,Lower middle income,SZ,2000,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,General Data Dissemination System (GDDS),2007,"Multiple Indicator Cluster Survey (MICS), 2010","Expenditure survey/budget survey (ES/BS), 2009/10",,2007. Population and Housing Census.,,2007.0,2000,
SXM,14,12,6,6,5,3,92.1302345135408,91.00375450183034,90.64032022993469,91.36569214527123,64.58812526392518,64.57143017874942,64.60694988517652,103.80595592600761,102.90620932773832,0.9831219461969765,104.68093283788461,85.4356670899222,85.75682863574735,0.9989009296842484,85.16553732309666,79.11319415154888,105.61681222888642,104.59729234935526,106.60625837717413,48.93928601584955,41.11066216256678,29.658894001819533,90.34012331060896,39.82954632165052,15.836759068002564,19.437109091341327,7.659867492972702,8.684915124287977,3.948841101796332,3.582742690969594,4.289365242982935,8.196650352961965,48.84501090727598,48.40207561401496,48.66969562235463,49.35838297606132,27.29618488993025,64.08721544488007,1.321375816028504,49.93739695997624,50.06260304000127,1.564230411476636,91.88380194959825,92.02748531541724,91.75424868253077,10.171180813232105,7.899530684593024,8.638256491386807,Sint Maarten (Dutch part),Sint Maarten (Dutch part),Sint Maarten (Dutch part),SX,Netherlands Antilles guilder,,Latin America & Caribbean,High income: nonOECD,SX,,,,,,Country uses the 1993 System of National Accounts methodology.,,,,,,,,2011,,,Yes,,,,,
SYC,10,12,6,6,7,4,95.4750137329102,111.95198059082,113.450286865234,110.507431030273,90.4848480224609,92.8615798950195,88.2178802490234,102.291122436523,103.582229614258,1.02505004405975,101.050506591797,81.6024703979492,84.4955978393555,1.07182002067566,78.8336868286133,59.3612518310547,97.4246215820313,98.3290481567383,96.560203552246,54.25961786,36.24253507911986,14.5,94.9004516601563,10.5827198028564,11.1098699569702,10.9413003921509,4.0646800994873,3.49480009078979,3.9700680618906157,3.5584546683167595,4.362983338683467,3.77758002281189,50.100471496582,49.6211318969727,50.6356506347656,51.7691688537598,21.7447888886518,70.0507776663609,2.22979505321923,50.4443188000725,49.5556811999275,-4.072880982942927,108.754722595215,110.291862487793,107.270027160645,10.921303034161596,4.35444772362464,5.953676299518757,Seychelles,Seychelles,Republic of Seychelles,SC,Seychelles rupee,"April 2013 database update: Based on official government statistics, national accounts data were revised for 1976 onward; the base year changed to 2006.",Sub-Saharan Africa,Upper middle income,SC,2006,,Value added at producer prices (VAP),IBRD,,Country uses the 1993 System of National Accounts methodology.,,,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,General Data Dissemination System (GDDS),2010,,"Budget survey (BS), 2006/07",Yes,2011,,2008.0,2005,
SYR,9,12,6,6,6,3,88.63327642175715,91.1502194141967,90.86712171829654,91.36318383115142,64.54475777057979,64.28242042638163,64.84770845184042,103.82380030268929,103.17585201356482,1.0138765591219465,104.37383902369699,78.9315624059862,71.13216502880579,0.9759227298452579,85.48912787583572,65.66230166782435,105.67034961037297,104.17457850498546,106.98530157336157,29.97979724,14.463500769795,17.4,90.66244503598449,45.97946473012918,15.27996622456709,19.73651387747734,8.201954027816313,8.067028665304493,3.9264067127360516,3.578419108477254,4.266511534211473,8.08969523801534,49.011860093226105,49.43063214286417,50.373988111590506,52.19468116833144,38.0916624068114,57.868094597557,-2.46784652277199,49.4196312716754,50.5803687283246,-1.5597794631273914,91.50500749811218,90.36948883787426,92.30698933291586,34.4000015258789,11.1999998092651,14.6000003814697,Syrian Arab Republic,Syrian Arab Republic,Syrian Arab Republic,SY,Syrian pound,"April 2013 database update: Based on data from the Central Bureau of Statistics, national accounts data were revised for 2003 onward.",Middle East & North Africa,Lower middle income,SY,2000,,Value added at basic prices (VAB),IBRD,,Country uses the 1968 System of National Accounts methodology.,1970–2010,2005,"IMF Balance of Payments Manual, 6th edition.",Estimate,Special trade system,Budgetary central government,General Data Dissemination System (GDDS),2004,"Multiple Indicator Cluster Survey (MICS), 2006","Expenditure survey/budget survey (ES/BS), 2004",,2014,,2010.0,2005,
TCA,13,12,6,6,5,2,94.37283052543408,91.05111000821702,90.81760444778125,91.2291868668478,64.5802306372151,64.68116002539696,64.47071479861745,103.82337176030886,102.81528008769857,0.9965937722065239,104.76834438116855,79.46207691118303,75.03451598694068,1.0163110185574702,83.05846028372633,64.6759791214767,105.44233420220054,104.260368763177,106.57774229015874,33.55588120458526,28.937891901703274,29.811356924380505,91.8121490833968,52.7367515563965,14.7567101636932,17.442582098643758,3.35999989509583,4.52148008346558,4.65657997131348,4.6399998664856,4.67219018936157,3.95809006690979,49.348388671875,48.5060081481934,51.5648307800292,51.5648307800292,39.144314944685306,59.97969123559988,1.76272962189883,49.937397778196505,50.06260221775597,5.11439125145408,92.05952453221744,92.86244929426593,91.23896734129083,23.90935453878585,10.558796661626134,14.225622337103168,Turks and Caicos Islands,Turks and Caicos Islands,Turks and Caicos Islands,TC,U.S. dollar,,Latin America & Caribbean,High income: nonOECD,TC,,,,,,Country uses the 1993 System of National Accounts methodology.,,,,,General trade system,,,2012,,,Yes,,,2012.0,,
TCD,10,12,6,6,7,3,83.00010734291259,90.87046386926154,90.53982027920911,91.30265147230142,64.54122672850409,64.61108945492062,64.41031999196366,103.84932456631468,102.65128407798746,0.9805832881081266,104.97480680529014,89.04721761037811,92.93021007682756,0.9362488341894969,85.34645132287153,89.25199848748154,105.61096734698702,104.62277146188698,106.52824870744851,3.5,45.7474286651305,130.9,82.26784541863412,37.19597340118832,25.623911416989905,33.43546956172601,7.686320447949247,8.425736302492986,3.9532217318664107,3.6026364184691158,4.277673701981479,8.057230618333453,50.43775229591988,48.292797921011086,46.11413238547789,44.325864760175804,47.5797023044435,49.9576606100484,3.19094027239369,49.9538381833815,50.0461618166185,1.3,93.07528286974318,93.90796048862734,92.43406816136444,7.0,4.69999980926514,5.69999980926514,Chad,Chad,Republic of Chad,TD,CFA franc,"Based on IMF data, national accounts data have been revised for 2005 onward; the new base year is 2005.",Sub-Saharan Africa,Low income,TD,2005,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Preliminary,Special trade system,,General Data Dissemination System (GDDS),2009,"Multiple Indicator Cluster Survey (MICS), 2010","Priority survey (PS), 2002/03",,2010/ 2011,,1995.0,2005,
TGO,10,12,6,6,7,3,97.4581298828125,90.91512660953052,90.24546628347393,91.86700191103127,17.5370292663574,17.7831993103027,17.291919708252,121.799652099609,118.489906311035,0.947210013866425,125.093353271484,96.30282113479413,106.46504163274591,1.0164607848151028,87.43711466027383,96.51461619160824,134.899154663086,130.738983154297,139.043212890625,7.12,49.267770047339,78.0,95.4312896728516,31.6406803131104,26.8524494171143,32.42322256085145,13.3000602722168,13.4989700317383,9.35334968566895,9.35313034057617,9.35356044769287,13.4024496078491,50.5929412841797,48.523250579834,46.95541884112365,39.9544715881348,42.0303251994593,55.1804133371769,2.56590112157953,50.1710304947979,49.8289695052021,2.2,84.2718963623047,79.8486480712891,88.6675567626953,6.69999980926514,5.69999980926514,6.19999980926514,Togo,Togo,Republic of Togo,TG,CFA franc,"April 2013 database update: Based on IMF data, national accounts data have been revised for 2000; the new base year is 2000.",Sub-Saharan Africa,Low income,TG,2000,,Value added at producer prices (VAP),IDA,HIPC,Country uses the 1968 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Budgetary central government,General Data Dissemination System (GDDS),2010,"Demographic and Health Survey (DHS), 2013","Core Welfare Indicator Questionnaire Survey (CWIQ), 2011",,2011/2012,,2012.0,2002,
THA,9,12,6,6,6,3,90.8125076293945,127.544296264648,121.351516723633,133.518157958984,69.1118927001953,64.2194519042969,73.7329711914063,102.729461669922,99.2067794799805,0.935150027275085,106.087043762207,129.001708984375,125.283561706543,0.944800019264221,132.60368347168,130.416107177734,98.0944137573242,95.1128997802734,100.917671203613,39.31612674,45.658857178901,12.6,90.7558670043945,34.6299209594727,20.1819095611572,10.4807596206665,10.5377101898193,10.1977100372314,1.95879995822906,1.19841003417969,2.62403988838196,10.3579397201538,45.1352615356445,47.1268615722656,47.7883186340332,48.9327812194824,17.9918916478292,71.4433726200741,0.351383331951187,51.1700839847386,48.8299160152614,1.1,93.2555465698242,90.2215118408203,96.1680679321289,0.899999976158142,1.10000002384186,1.0,Thailand,Thailand,Kingdom of Thailand,TH,Thai baht,Fiscal year end: September 30; reporting period for national accounts data: CY.,East Asia & Pacific,Upper middle income,TH,1988,,Value added at producer prices (VAP),IBRD,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"Multiple Indicator Cluster Survey (MICS), 2012","Integrated household survey (IHS), 2011",,2013,2006.0,2012.0,2007,
TJK,9,11,7,4,7,2,98.1128463745117,97.4399032592773,95.4494934082031,99.3323669433594,10.6475896835327,10.1385698318481,11.1159000396729,98.189598083496,98.3894729614258,1.00393998622894,98.003562927246,82.51035309534508,78.86785058039283,0.9315252512303887,85.88496923960008,68.23876801116113,99.4611892700195,99.8067932128906,99.1427688598633,18.98,38.8531981818149,44.5,97.3335571289063,0.0,1.2951500415802,8.930219735411423,0.11089999973774,0.140169993042946,0.0373300015926361,0.0354500003159046,0.0390800014138222,0.126029998064041,45.6264495849609,48.3069915771484,47.04006935293133,47.2746391296387,35.1212021639438,61.5569169919324,2.19867702385895,49.7306766160017,50.2693233839983,0.3,99.5581130981445,99.3652572631835,99.7400512695313,10.0,11.5,10.8000001907349,Tajikistan,Tajikistan,Republic of Tajikistan,TJ,Tajik somoni,,Europe & Central Asia,Low income,TJ,Original chained constant price data are rescaled.,2000.0,Value added at basic prices (VAB),IDA,,Country uses the 1993 System of National Accounts methodology.,1990–95,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,General Data Dissemination System (GDDS),2010,"Demographic and Health Survey (DHS), 2012","Living Standards Measurement Study Survey (LSMS), 2009",,2013,,2000.0,2006,
TKM,12,10,6,4,8,2,89.96329332439686,90.94467972813138,90.61484223663417,91.31126501298824,64.52884413296556,64.45217136958574,64.57464962949814,103.81437844553263,102.83890482761107,0.9797370814568687,104.75850842025305,87.44610437294416,89.86713640965485,1.0209082436939172,85.1917839323487,83.67005912679674,105.6246089536936,104.60194261981361,106.61124785133188,14.99677482,41.9888756810576,52.6,87.72576284324359,35.01534944595167,17.0332975953865,23.5772383102455,7.748039244867589,8.714397367465484,3.9449621229984917,3.59249058906107,4.276061375666195,8.253185062428678,48.70309642357704,48.19002414788521,48.73051052116069,48.69757818957634,30.4441426529176,65.4812404901529,1.7956839392161,50.7649302038586,49.2350697961414,4.050377203043169,92.75463863222174,93.77758804733602,91.869305758578,8.5,8.89999961853027,8.80000019073486,Turkmenistan,Turkmenistan,Turkmenistan,TM,New Turkmen manat,"On January 1, 2009, the Turkmen manat was redenominated (1 new manat = 5,000 old manats).",Europe & Central Asia,Upper middle income,TM,2005,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,"1987–95, 1997–2007",,"IMF Balance of Payments Manual, 6th edition.",Estimate,General trade system,,,2012,"Multiple Indicator Cluster Survey (MICS), 2011","Living Standards Measurement Study Survey (LSMS), 1998",Yes,,,2000.0,2004,
