

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Lao People's Democratic Republic",418,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.1949025487,"E","","0"
"Lao People's Democratic Republic",418,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,2.1049475262,"E","","0"
"Lao People's Democratic Republic",418,"SDG 6.4.2. Water Stress",4550,2017,4.7718383312,"E","","0"
"Lao People's Democratic Republic",418,"SDG 6.4.1. Water Use Efficiency",4551,2017,1.7460735068,"I","","0"
"Lao People's Democratic Republic",418,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1218994628,"E","","0"
"Lao People's Democratic Republic",418,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,19.4738910768,"E","","0"
"Lao People's Democratic Republic",418,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,66.2689412147,"E","","0"
"Latvia",428,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,33.9591385975,"E","","0"
"Latvia",428,"Industrial water withdrawal as % of total water withdrawal",4256,2017,13.9149641082,"E","","0"
"Latvia",428,"Municipal water withdrawal as % of total withdrawal",4255,2017,52.1258972943,"E","","0"
"Latvia",428,"Total water withdrawal per capita",4257,2017,92.8195779092,"E","","0"
"Latvia",428,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.5183171151,"E","","0"
"Latvia",428,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.1760160275,"E","","0"
"Latvia",428,"SDG 6.4.2. Water Stress",4550,2017,1.0671773718,"E","","0"
"Latvia",428,"SDG 6.4.1. Water Use Efficiency",4551,2017,132.4173945525,"I","","0"
"Latvia",428,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0137059169,"E","","0"
"Latvia",428,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,182.9953740662,"E","","0"
"Latvia",428,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,205.1744047998,"E","","0"
"Lebanon",422,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,38.0434782609,"I","","0"
"Lebanon",422,"Industrial water withdrawal as % of total water withdrawal",4256,2017,48.9130434783,"I","","0"
"Lebanon",422,"Municipal water withdrawal as % of total withdrawal",4255,2017,13.0434782609,"I","","0"
"Lebanon",422,"Total water withdrawal per capita",4257,2017,269.8195273964,"E","","0"
"Lebanon",422,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,40.2398401066,"I","","0"
"Lebanon",422,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,15.5451920942,"I","","0"
"Lebanon",422,"SDG 6.4.2. Water Stress",4550,2017,58.7929915639,"E","","0"
"Lebanon",422,"SDG 6.4.1. Water Use Efficiency",4551,2017,25.6401206686,"I","","0"
"Lebanon",422,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,1.4109021159,"E","","0"
"Lebanon",422,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,7.0577377714,"E","","0"
"Lebanon",422,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,165.9926106449,"E","","0"
"Lesotho",426,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,8.6757990868,"E","","0"
"Lesotho",426,"Industrial water withdrawal as % of total water withdrawal",4256,2017,45.6621004566,"E","","0"
"Lesotho",426,"Municipal water withdrawal as % of total withdrawal",4255,2017,45.6621004566,"E","","0"
"Lesotho",426,"Total water withdrawal per capita",4257,2017,20.9415672898,"E","","0"
"Lesotho",426,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.4493712773,"E","","0"
"Lesotho",426,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.12574454,"I","","0"
"Lesotho",426,"SDG 6.4.2. Water Stress",4550,2017,2.5659050967,"E","","0"
"Lesotho",426,"SDG 6.4.1. Water Use Efficiency",4551,2017,49.2957320563,"I","","0"
"Lesotho",426,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0158860489,"E","","0"
"Lesotho",426,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,33.2210552126,"E","","0"
"Lesotho",426,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,74.7335796415,"E","","0"
"Liberia",430,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,8.4304318026,"E","","0"
"Liberia",430,"Industrial water withdrawal as % of total water withdrawal",4256,2017,36.6004112406,"E","","0"
"Liberia",430,"Municipal water withdrawal as % of total withdrawal",4255,2017,54.9691569568,"E","","0"
"Liberia",430,"Total water withdrawal per capita",4257,2017,31.0278578699,"E","","0"
"Liberia",430,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.062887931,"E","","0"
"Liberia",430,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0053017241,"I","","0"
"Liberia",430,"SDG 6.4.2. Water Stress",4550,2017,0.2643115942,"E","","0"
"Liberia",430,"SDG 6.4.1. Water Use Efficiency",4551,2017,4.1369839358,"E","","0"
"Liberia",430,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0341432912,"E","","0"
"Liberia",430,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,3.2601326885,"E","","0"
"Liberia",430,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,5.3500611992,"E","","0"
"Libya",434,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,83.1903945111,"I","","0"
"Libya",434,"Industrial water withdrawal as % of total water withdrawal",4256,2017,4.8027444254,"I","","0"
"Libya",434,"Municipal water withdrawal as % of total withdrawal",4255,2017,12.0068610635,"I","","0"
"Libya",434,"Total water withdrawal per capita",4257,2017,885.9207588709,"E","","0"
"Libya",434,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,817.1428571429,"I","","0"
"Libya",434,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,692.8571428571,"I","","0"
"Libya",434,"SDG 6.4.2. Water Stress",4550,2017,817.1428571429,"I","","0"
"Libya",434,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.7931078666,"I","","0"
"Libya",434,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0163673168,"E","","0"
"Libya",434,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,52.186212177,"E","","0"
"Libya",434,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,10.6032828089,"E","","0"
"Liechtenstein",438,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,441.8708319005,"E","","0"
"Lithuania",440,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,22.7413127413,"E","","0"
"Lithuania",440,"Industrial water withdrawal as % of total water withdrawal",4256,2017,26.9111969112,"E","","0"
"Lithuania",440,"Municipal water withdrawal as % of total withdrawal",4255,2017,50.3474903475,"E","","0"
"Lithuania",440,"Total water withdrawal per capita",4257,2017,91.0236612317,"E","","0"
"Lithuania",440,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.0571428571,"E","","0"
"Lithuania",440,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.2404081633,"E","","0"
"Lithuania",440,"SDG 6.4.2. Water Stress",4550,2017,1.8673395818,"E","","0"
"Lithuania",440,"SDG 6.4.1. Water Use Efficiency",4551,2017,147.5173016098,"I","","0"
"Lithuania",440,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0335428226,"E","","0"
"Lithuania",440,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,147.6332648298,"E","","0"
"Lithuania",440,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,214.0718319483,"E","","0"
"Luxembourg",442,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.8771929825,"E","","0"
"Luxembourg",442,"Industrial water withdrawal as % of total water withdrawal",4256,2017,3.5087719298,"E","","0"
"Luxembourg",442,"Municipal water withdrawal as % of total withdrawal",4255,2017,95.6140350877,"E","","0"
"Luxembourg",442,"Total water withdrawal per capita",4257,2017,77.0387389975,"E","","0"
"Luxembourg",442,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.3028571429,"E","","0"
"Luxembourg",442,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0114285714,"E","","0"
"Luxembourg",442,"SDG 6.4.2. Water Stress",4550,2017,3.7810945274,"E","","0"
"Luxembourg",442,"SDG 6.4.1. Water Use Efficiency",4551,2017,1221.0610259114,"I","","0"
"Luxembourg",442,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0,"E","","0"
"Luxembourg",442,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,3874.8775507516,"E","","0"
"Luxembourg",442,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,1134.875658265,"E","","0"
"Madagascar",450,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,95.8921287315,"E","","0"
"Madagascar",450,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.1942258186,"E","","0"
"Madagascar",450,"Municipal water withdrawal as % of total withdrawal",4255,2017,2.9136454499,"E","","0"
"Madagascar",450,"Total water withdrawal per capita",4257,2017,530.1771040017,"E","","0"
"Madagascar",450,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.0228189911,"E","","0"
"Madagascar",450,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,3.8575667656,"I","","0"
"Madagascar",450,"SDG 6.4.2. Water Stress",4550,2017,11.3446861925,"E","","0"
"Madagascar",450,"SDG 6.4.1. Water Use Efficiency",4551,2017,0.7432732849,"I","","0"
"Madagascar",450,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1051914219,"E","","0"
"Madagascar",450,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,14.5354887512,"E","","0"
"Madagascar",450,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,16.0903733749,"E","","0"
"Malawi",454,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,85.9375,"I","","0"
"Malawi",454,"Industrial water withdrawal as % of total water withdrawal",4256,2017,3.515625,"I","","0"
"Malawi",454,"Municipal water withdrawal as % of total withdrawal",4255,2017,10.546875,"I","","0"
"Malawi",454,"Total water withdrawal per capita",4257,2017,76.7846604531,"E","","0"
"Malawi",454,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,7.8518518519,"I","","0"
"Malawi",454,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,6.7476851852,"I","","0"
"Malawi",454,"SDG 6.4.2. Water Stress",4550,2017,17.5048380854,"E","","0"
"Malawi",454,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.1015137279,"I","","0"
"Malawi",454,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0349479925,"E","","0"
"Malawi",454,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,18.6501543033,"E","","0"
"Malawi",454,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,22.9054654543,"E","","0"
"Malaysia",458,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,45.6450437318,"E","","0"
"Malaysia",458,"Industrial water withdrawal as % of total water withdrawal",4256,2017,29.9016034985,"E","","0"
"Malaysia",458,"Municipal water withdrawal as % of total withdrawal",4255,2017,24.4533527697,"E","","0"
"Malaysia",458,"Total water withdrawal per capita",4257,2017,176.4366647992,"E","","0"
"Malaysia",458,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.1563793103,"E","","0"
"Malaysia",458,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.4318965517,"I","","0"
"Malaysia",458,"SDG 6.4.2. Water Stress",4550,2017,3.4394871795,"E","","0"
"Malaysia",458,"SDG 6.4.1. Water Use Efficiency",4551,2017,55.0288788901,"I","","0"
"Malaysia",458,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.997881077,"E","","0"
"Malaysia",458,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,72.1119208604,"E","","0"
"Malaysia",458,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,134.9948830993,"E","","0"
"Maldives",462,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.0,"I","","0"
"Maldives",462,"Industrial water withdrawal as % of total water withdrawal",4256,2017,5.0847457627,"I","","0"
"Maldives",462,"Municipal water withdrawal as % of total withdrawal",4255,2017,94.9152542373,"I","","0"
"Maldives",462,"Total water withdrawal per capita",4257,2017,11.8855282614,"E","","0"
"Maldives",462,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,15.6666666667,"I","","0"
"Maldives",462,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0,"I","","0"
"Maldives",462,"SDG 6.4.2. Water Stress",4550,2017,15.6666666667,"I","","0"
"Maldives",462,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,1497.5959859748,"E","","0"
"Maldives",462,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,591.3703817607,"E","","0"
"Mali",466,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,97.8596220594,"I","","0"
"Mali",466,"Industrial water withdrawal as % of total water withdrawal",4256,2017,0.0771307366,"I","","0"
"Mali",466,"Municipal water withdrawal as % of total withdrawal",4255,2017,2.063247204,"I","","0"
"Mali",466,"Total water withdrawal per capita",4257,2017,280.136103148,"E","","0"
"Mali",466,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.3216666667,"I","","0"
"Mali",466,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,4.2291666667,"I","","0"
"Mali",466,"SDG 6.4.2. Water Stress",4550,2017,8.0030864198,"E","","0"
"Mali",466,"SDG 6.4.1. Water Use Efficiency",4551,2017,1.721866725,"E","","0"
"Mali",466,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.043689701,"E","","0"
"Mali",466,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,695.7732313277,"E","","0"
"Mali",466,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,55.3718007274,"E","","0"
"Malta",470,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,39.8119122257,"E","","0"
"Malta",470,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.5673981191,"E","","0"
"Malta",470,"Municipal water withdrawal as % of total withdrawal",4255,2017,58.6206896552,"E","","0"
"Malta",470,"Total water withdrawal per capita",4257,2017,145.684385511,"E","","0"
"Malta",470,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,85.1485148515,"E","","0"
"Malta",470,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,50.297029703,"E","","0"
"Malta",470,"SDG 6.4.2. Water Stress",4550,2017,85.1485148515,"E","","0"
"Malta",470,"SDG 6.4.1. Water Use Efficiency",4551,2017,164.7435093469,"I","","0"
"Malta",470,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,1.4981863651,"E","","0"
"Malta",470,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,1257.9091653553,"E","","0"
"Malta",470,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,246.3816255964,"E","","0"
"Mauritania",478,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,90.5791734558,"E","","0"
"Mauritania",478,"Industrial water withdrawal as % of total water withdrawal",4256,2017,2.3552066361,"E","","0"
"Mauritania",478,"Municipal water withdrawal as % of total withdrawal",4255,2017,7.0656199082,"E","","0"
"Mauritania",478,"Total water withdrawal per capita",4257,2017,315.2779756081,"E","","0"
"Mauritania",478,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,11.8263157895,"E","","0"
"Mauritania",478,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,10.7280701754,"I","","0"
"Mauritania",478,"SDG 6.4.2. Water Stress",4550,2017,13.2462173315,"E","","0"
"Mauritania",478,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.8327132725,"I","","0"
"Mauritania",478,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.3313658537,"E","","0"
"Mauritania",478,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,50.3858727352,"E","","0"
"Mauritania",478,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,33.2012397112,"E","","0"
"Mauritius",480,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,55.8441558442,"E","","0"
"Mauritius",480,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.9480519481,"E","","0"
"Mauritius",480,"Municipal water withdrawal as % of total withdrawal",4255,2017,42.2077922078,"E","","0"
"Mauritius",480,"Total water withdrawal per capita",4257,2017,487.1494560296,"E","","0"
"Mauritius",480,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,22.1737549982,"E","","0"
"Mauritius",480,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,12.5045438023,"E","","0"
"Mauritius",480,"SDG 6.4.2. Water Stress",4550,2017,22.1737549982,"E","","0"
"Mauritius",480,"SDG 6.4.1. Water Use Efficiency",4551,2017,17.6001470122,"E","","0"
"Mauritius",480,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.3548101273,"E","","0"
"Mauritius",480,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,166.1015542492,"E","","0"
"Mauritius",480,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,33.5631431721,"E","","0"
"Mexico",484,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,76.0438959974,"E","","0"
"Mexico",484,"Industrial water withdrawal as % of total water withdrawal",4256,2017,7.7569327444,"E","","0"
"Mexico",484,"Municipal water withdrawal as % of total withdrawal",4255,2017,16.1991712581,"E","","0"
"Mexico",484,"Total water withdrawal per capita",4257,2017,704.006122138,"E","","0"
"Mexico",484,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,19.0175973396,"E","","0"
"Mexico",484,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,14.4623804905,"E","","0"
"Mexico",484,"SDG 6.4.2. Water Stress",4550,2017,32.9497201674,"E","","0"
"Mexico",484,"SDG 6.4.1. Water Use Efficiency",4551,2017,12.9355720687,"E","","0"
"Mexico",484,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.2464283566,"E","","0"
"Mexico",484,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,51.7367155833,"E","","0"
"Mexico",484,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,53.9224876031,"E","","0"
"Monaco",492,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.0,"I","","0"
"Monaco",492,"Industrial water withdrawal as % of total water withdrawal",4256,2017,0.0,"I","","0"
"Monaco",492,"Municipal water withdrawal as % of total withdrawal",4255,2017,100.0,"I","","0"
"Monaco",492,"Total water withdrawal per capita",4257,2017,130.235465722,"E","","0"
"Monaco",492,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,1090.3736882528,"E","","0"
"Mongolia",496,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,54.2603806228,"I","","0"
"Mongolia",496,"Industrial water withdrawal as % of total water withdrawal",4256,2017,35.9429065744,"I","","0"
"Mongolia",496,"Municipal water withdrawal as % of total withdrawal",4255,2017,9.7967128028,"I","","0"
"Mongolia",496,"Total water withdrawal per capita",4257,2017,148.5008924827,"E","","0"
"Mongolia",496,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.3287356322,"I","","0"
"Mongolia",496,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.7209770115,"I","","0"
"Mongolia",496,"SDG 6.4.2. Water Stress",4550,2017,3.3950073421,"E","","0"
"Mongolia",496,"SDG 6.4.1. Water Use Efficiency",4551,2017,22.2555906908,"I","","0"
"Mongolia",496,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.5222527479,"E","","0"
"Mongolia",496,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,27.4290282241,"E","","0"
"Mongolia",496,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,123.6478461397,"E","","0"
"Montenegro",499,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,1.0565568676,"I","","0"
"Montenegro",499,"Industrial water withdrawal as % of total water withdrawal",4256,2017,39.0304536979,"I","","0"
"Montenegro",499,"Municipal water withdrawal as % of total withdrawal",4255,2017,59.9129894344,"I","","0"
"Montenegro",499,"Total water withdrawal per capita",4257,2017,256.3886016225,"E","","0"
"Montenegro",499,"SDG 6.4.1. Water Use Efficiency",4551,2017,20.8489013122,"I","","0"
"Montenegro",499,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,45.8515970898,"E","","0"
"Montenegro",499,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,7.5428117953,"E","","0"
"Montenegro",499,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,29.0762647855,"E","","0"
"Morocco",504,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,87.7768190969,"I","","0"
"Morocco",504,"Industrial water withdrawal as % of total water withdrawal",4256,2017,2.0324034129,"I","","0"
"Morocco",504,"Municipal water withdrawal as % of total withdrawal",4255,2017,10.1907774902,"I","","0"
"Morocco",504,"Total water withdrawal per capita",4257,2017,293.1599798827,"E","","0"
"Morocco",504,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,36.4586206897,"I","","0"
"Morocco",504,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,31.5724137931,"I","","0"
"Morocco",504,"SDG 6.4.2. Water Stress",4550,2017,50.7512120194,"E","","0"
"Morocco",504,"SDG 6.4.1. Water Use Efficiency",4551,2017,8.4352958172,"I","","0"
"Morocco",504,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.4263171604,"E","","0"
"Morocco",504,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,123.0274495199,"E","","0"
"Morocco",504,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,54.5657492482,"E","","0"
"Mozambique",508,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,73.0482009504,"I","","0"
"Mozambique",508,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.6972165648,"I","","0"
"Mozambique",508,"Municipal water withdrawal as % of total withdrawal",4255,2017,25.2545824847,"I","","0"
"Mozambique",508,"Total water withdrawal per capita",4257,2017,51.4153748656,"E","","0"
"Mozambique",508,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.6784891755,"I","","0"
"Mozambique",508,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.4956241363,"I","","0"
"Mozambique",508,"SDG 6.4.2. Water Stress",4550,2017,1.7514863258,"E","","0"
"Mozambique",508,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.6199412205,"I","","0"
"Mozambique",508,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0587466503,"E","","0"
"Mozambique",508,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,144.8743808063,"E","","0"
"Mozambique",508,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,20.266404575,"E","","0"
"Myanmar",104,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,88.555735908,"E","","0"
"Myanmar",104,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.492599891,"E","","0"
"Myanmar",104,"Municipal water withdrawal as % of total withdrawal",4255,2017,9.951664201,"E","","0"
"Myanmar",104,"Total water withdrawal per capita",4257,2017,625.5118365237,"E","","0"
"Myanmar",104,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.8456071245,"I","","0"
"Myanmar",104,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,2.532111663,"I","","0"
"Myanmar",104,"SDG 6.4.2. Water Stress",4550,2017,5.8015013966,"E","","0"
"Myanmar",104,"SDG 6.4.1. Water Use Efficiency",4551,2017,1.7725209707,"I","","0"
"Myanmar",104,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1689600536,"E","","0"
"Myanmar",104,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,49.5814956915,"E","","0"
"Myanmar",104,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,8.8713182382,"E","","0"
"Namibia",516,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,69.7916666667,"E","","0"
"Namibia",516,"Industrial water withdrawal as % of total water withdrawal",4256,2017,4.8611111111,"E","","0"
"Namibia",516,"Municipal water withdrawal as % of total withdrawal",4255,2017,25.3472222222,"E","","0"
"Namibia",516,"Total water withdrawal per capita",4257,2017,119.8684942727,"E","","0"
"Namibia",516,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.7063392633,"I","","0"
"Namibia",516,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.5036331746,"I","","0"
"Namibia",516,"SDG 6.4.2. Water Stress",4550,2017,0.8615525672,"E","","0"
"Namibia",516,"SDG 6.4.1. Water Use Efficiency",4551,2017,35.2035981572,"I","","0"
"Namibia",516,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0666925747,"E","","0"
"Namibia",516,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,217.0511156879,"E","","0"
"Namibia",516,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,97.0755540015,"E","","0"
"Nepal",524,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,98.1352202251,"E","","0"
"Nepal",524,"Industrial water withdrawal as % of total water withdrawal",4256,2017,0.310621137,"E","","0"
"Nepal",524,"Municipal water withdrawal as % of total withdrawal",4255,2017,1.5541586379,"E","","0"
"Nepal",524,"Total water withdrawal per capita",4257,2017,343.6908637276,"E","","0"
"Nepal",524,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.5181255947,"E","","0"
"Nepal",524,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,4.4338725024,"I","","0"
"Nepal",524,"SDG 6.4.2. Water Stress",4550,2017,8.3118326623,"E","","0"
"Nepal",524,"SDG 6.4.1. Water Use Efficiency",4551,2017,2.127185275,"I","","0"
"Nepal",524,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.606124211,"E","","0"
"Nepal",524,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,92.8276886232,"E","","0"
"Nepal",524,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,80.0446938636,"E","","0"
"Netherlands",528,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.4758498429,"I","","0"
"Netherlands",528,"Industrial water withdrawal as % of total water withdrawal",4256,2017,91.6866233322,"I","","0"
"Netherlands",528,"Municipal water withdrawal as % of total withdrawal",4255,2017,7.8375268249,"I","","0"
"Netherlands",528,"Total water withdrawal per capita",4257,2017,944.4904683513,"E","","0"
"Netherlands",528,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,8.7784615385,"E","","0"
"Netherlands",528,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0840659341,"I","","0"
"Netherlands",528,"SDG 6.4.2. Water Stress",4550,2017,15.1668881716,"E","","0"
"Netherlands",528,"SDG 6.4.1. Water Use Efficiency",4551,2017,44.2093052189,"I","","0"
"Netherlands",528,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,56.9757931362,"E","","0"
"Netherlands",528,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,8.9606208131,"E","","0"
"Netherlands",528,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,455.7878542791,"E","","0"
"New Zealand",554,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,61.6612189963,"I","","0"
